date,crypto,forecast_price,model
448,BTC,38771.510741661434,ARIMA
449,BTC,38771.52490328911,ARIMA
450,BTC,38771.515373973285,ARIMA
451,BTC,38771.52178622068,ARIMA
452,BTC,38771.517471439074,ARIMA
453,BTC,38771.52037484238,ARIMA
454,BTC,38771.5184211512,ARIMA
455,BTC,38771.51973578401,ARIMA
456,BTC,38771.518851171626,ARIMA
457,BTC,38771.51944642459,ARIMA
458,BTC,38771.5190458807,ARIMA
429,DOGE,0.12241070780522273,ARIMA
430,DOGE,0.12216269848035763,ARIMA
431,DOGE,0.12222744834081767,ARIMA
432,DOGE,0.12221054355535496,ARIMA
433,DOGE,0.12221495702851938,ARIMA
434,DOGE,0.12221380476631434,ARIMA
435,DOGE,0.12221410559700702,ARIMA
436,DOGE,0.12221402705663204,ARIMA
437,DOGE,0.122214047561822,ARIMA
438,DOGE,0.12221404220836124,ARIMA
439,DOGE,0.12221404360603384,ARIMA
440,DOGE,0.12221404324113182,ARIMA
441,DOGE,0.12221404333639983,ARIMA
442,DOGE,0.12221404331152742,ARIMA
443,DOGE,0.12221404331802108,ARIMA
444,DOGE,0.12221404331632572,ARIMA
445,DOGE,0.12221404331676834,ARIMA
446,DOGE,0.12221404331665278,ARIMA
447,DOGE,0.12221404331668295,ARIMA
448,DOGE,0.12221404331667507,ARIMA
449,DOGE,0.12221404331667712,ARIMA
450,DOGE,0.12221404331667658,ARIMA
451,DOGE,0.12221404331667672,ARIMA
452,DOGE,0.12221404331667668,ARIMA
453,DOGE,0.1222140433166767,ARIMA
454,DOGE,0.1222140433166767,ARIMA
455,DOGE,0.1222140433166767,ARIMA
456,DOGE,0.1222140433166767,ARIMA
457,DOGE,0.1222140433166767,ARIMA
458,DOGE,0.1222140433166767,ARIMA
393,DOT,17.601309865136045,ARIMA
394,DOT,17.337121970397565,ARIMA
395,DOT,17.5556170939937,ARIMA
396,DOT,17.37491192170506,ARIMA
397,DOT,17.52436312571557,ARIMA
398,DOT,17.400760341703865,ARIMA
399,DOT,17.502985334246382,ARIMA
400,DOT,17.418440724803542,ARIMA
401,DOT,17.488362872099074,ARIMA
402,DOT,17.430534150497095,ARIMA
403,DOT,17.478361071887036,ARIMA
404,DOT,17.438806083530505,ARIMA
405,DOT,17.47151981584727,ARIMA
406,DOT,17.444464106148995,ARIMA
407,DOT,17.46684037982481,ARIMA
408,DOT,17.448334207589863,ARIMA
409,DOT,17.463639634031782,ARIMA
410,DOT,17.450981366530808,ARIMA
411,DOT,17.46145031600662,ARIMA
412,DOT,17.452792029782326,ARIMA
413,DOT,17.45995281707192,ARIMA
414,DOT,17.454030527916945,ARIMA
415,DOT,17.458928524103218,ARIMA
416,DOT,17.454877663698912,ARIMA
417,DOT,17.458227905183616,ARIMA
418,DOT,17.45545710666538,ARIMA
419,DOT,17.45774868011276,ARIMA
420,DOT,17.455853447085108,ARIMA
421,DOT,17.457420888981076,ARIMA
422,DOT,17.456124544910775,ARIMA
429,ETH,2627.8410449936405,ARIMA
430,ETH,2626.007933263157,ARIMA
431,ETH,2626.2127760935555,ARIMA
432,ETH,2626.1898857347915,ARIMA
433,ETH,2626.19244363991,ARIMA
434,ETH,2626.1921578043466,ARIMA
435,ETH,2626.192189745316,ARIMA
436,ETH,2626.192186176042,ARIMA
437,ETH,2626.192186574894,ARIMA
438,ETH,2626.192186530324,ARIMA
439,ETH,2626.1921865353042,ARIMA
440,ETH,2626.1921865347476,ARIMA
441,ETH,2626.19218653481,ARIMA
442,ETH,2626.192186534803,ARIMA
443,ETH,2626.192186534804,ARIMA
444,ETH,2626.192186534804,ARIMA
445,ETH,2626.192186534804,ARIMA
446,ETH,2626.192186534804,ARIMA
447,ETH,2626.192186534804,ARIMA
448,ETH,2626.192186534804,ARIMA
449,ETH,2626.192186534804,ARIMA
